time,T_max,RH_max,Wind
2010-01-01,31.8,97,8.4
2010-01-02,32.4,97,10.1
2010-01-03,33.7,100,7.7
2010-01-04,31.9,95,13.0
2010-01-05,32.4,90,13.3
2010-01-06,30.1,92,13.0
2010-01-07,30.8,99,7.4
2010-01-08,29.3,95,9.7
2010-01-09,29.6,96,9.5
2010-01-10,31.1,92,7.0
2010-01-11,31.7,98,7.9
2010-01-12,31.1,96,9.5
2010-01-13,30.9,97,15.5
2010-01-14,29.8,80,16.5
2010-01-15,30.9,82,10.3
2010-01-16,31.0,83,15.7
2010-01-17,30.6,74,13.0
2010-01-18,28.9,70,12.6
2010-01-19,30.2,70,11.7
2010-01-20,28.9,69,16.4
2010-01-21,28.7,85,10.7
2010-01-22,29.9,96,6.4
2010-01-23,29.6,96,9.2
2010-01-24,30.8,96,10.7
2010-01-25,30.6,98,6.2
2010-01-26,31.1,96,17.1
2010-01-27,31.7,86,8.7
2010-01-28,32.6,88,10.6
2010-01-29,31.7,96,9.8
2010-01-30,32.2,96,11.9
2010-01-31,32.3,93,12.4
2010-02-01,32.1,96,12.6
2010-02-02,32.4,93,13.3
2010-02-03,33.4,90,14.4
2010-02-04,33.2,93,13.5
2010-02-05,32.8,94,15.1
2010-02-06,33.1,89,17.0
2010-02-07,33.4,90,15.5
2010-02-08,33.1,90,15.9
2010-02-09,33.2,94,13.6
2010-02-10,33.3,94,13.9
2010-02-11,33.9,95,14.8
2010-02-12,33.4,94,14.8
2010-02-13,33.3,94,16.6
2010-02-14,33.8,87,15.9
2010-02-15,32.9,87,15.9
2010-02-16,33.1,89,18.1
2010-02-17,33.0,90,14.4
2010-02-18,32.7,90,12.6
2010-02-19,32.5,94,12.6
2010-02-20,32.6,88,17.3
2010-02-21,33.4,86,17.5
2010-02-22,33.4,90,16.2
2010-02-23,33.4,86,20.5
2010-02-24,33.6,83,16.7
2010-02-25,35.0,90,16.2
2010-02-26,35.2,92,14.1
2010-02-27,34.9,96,19.1
2010-02-28,33.9,89,23.1
2010-03-01,33.8,85,18.6
2010-03-02,34.1,85,17.8
2010-03-03,34.2,90,20.6
2010-03-04,34.7,93,17.8
2010-03-05,36.4,96,14.8
2010-03-06,36.2,94,14.0
2010-03-07,35.8,89,19.1
2010-03-08,34.6,91,21.2
2010-03-09,34.8,92,19.5
2010-03-10,30.7,89,17.6
2010-03-11,32.9,60,12.7
2010-03-12,35.2,83,14.5
2010-03-13,35.3,86,15.9
2010-03-14,35.1,90,20.9
2010-03-15,35.5,88,16.6
2010-03-16,35.4,88,15.6
2010-03-17,31.8,89,13.8
2010-03-18,35.0,92,18.6
2010-03-19,34.6,85,13.7
2010-03-20,35.3,94,18.0
2010-03-21,34.6,84,16.2
2010-03-22,34.4,85,19.5
2010-03-23,35.0,87,18.1
2010-03-24,35.2,84,16.6
2010-03-25,36.6,90,14.2
2010-03-26,31.8,85,27.3
2010-03-27,32.8,78,9.9
2010-03-28,35.3,80,9.6
2010-03-29,35.4,86,12.2
2010-03-30,34.5,90,14.9
2010-03-31,35.2,87,17.3
2010-04-01,34.7,88,15.2
2010-04-02,35.7,88,16.9
2010-04-03,36.0,86,17.3
2010-04-04,35.7,84,17.5
2010-04-05,36.8,83,17.7
2010-04-06,36.1,81,18.7
2010-04-07,36.8,82,17.7
2010-04-08,37.4,86,21.3
2010-04-09,36.1,81,18.7
2010-04-10,36.7,81,18.8
2010-04-11,36.5,86,17.0
2010-04-12,36.8,88,16.5
2010-04-13,37.2,93,14.8
2010-04-14,36.0,88,17.0
2010-04-15,36.3,82,18.4
2010-04-16,34.9,84,16.6
2010-04-17,33.3,86,13.3
2010-04-18,34.4,87,14.6
2010-04-19,35.9,86,22.2
2010-04-20,37.1,88,17.7
2010-04-21,37.5,87,16.9
2010-04-22,38.2,86,15.3
2010-04-23,37.6,86,17.9
2010-04-24,33.9,86,13.5
2010-04-25,36.1,92,14.4
2010-04-26,37.1,85,15.5
2010-04-27,34.6,91,12.1
2010-04-28,35.6,86,10.0
2010-04-29,34.2,92,15.2
2010-04-30,35.0,86,15.8
2010-05-01,35.3,86,13.2
2010-05-02,34.4,89,14.6
2010-05-03,33.7,84,14.8
2010-05-04,34.9,88,11.9
2010-05-05,35.1,84,15.9
2010-05-06,35.0,89,14.9
2010-05-07,35.8,85,17.5
2010-05-08,36.7,88,14.1
2010-05-09,37.9,85,17.3
2010-05-10,39.3,86,15.6
2010-05-11,35.6,88,15.4
2010-05-12,33.7,89,12.3
2010-05-13,35.8,91,14.7
2010-05-14,36.5,85,15.3
2010-05-15,36.8,85,17.7
2010-05-16,35.4,87,16.3
2010-05-17,33.2,93,10.8
2010-05-18,34.1,93,13.5
2010-05-19,34.2,91,15.1
2010-05-20,35.6,87,14.8
2010-05-21,36.2,85,17.1
2010-05-22,36.8,85,17.8
2010-05-23,36.5,86,17.5
2010-05-24,35.9,80,13.2
2010-05-25,34.0,92,17.6
2010-05-26,31.1,91,19.6
2010-05-27,33.5,88,16.3
2010-05-28,31.6,88,16.8
2010-05-29,32.8,90,15.3
2010-05-30,33.4,90,14.5
2010-05-31,33.8,85,17.1
2010-06-01,34.5,88,15.6
2010-06-02,36.2,86,18.5
2010-06-03,35.8,84,14.6
2010-06-04,36.4,90,12.3
2010-06-05,34.4,93,11.5
2010-06-06,33.9,92,13.7
2010-06-07,34.1,87,16.3
2010-06-08,34.5,89,14.0
2010-06-09,33.3,91,11.5
2010-06-10,31.6,89,18.7
2010-06-11,33.6,91,15.8
2010-06-12,34.4,94,14.2
2010-06-13,35.6,91,11.2
2010-06-14,35.9,94,11.9
2010-06-15,35.7,89,15.5
2010-06-16,36.1,91,16.4
2010-06-17,35.2,88,13.7
2010-06-18,33.8,88,13.1
2010-06-19,35.1,84,15.7
2010-06-20,35.0,92,13.0
2010-06-21,32.2,93,13.9
2010-06-22,29.7,95,14.0
2010-06-23,31.3,95,19.7
2010-06-24,32.2,86,15.0
2010-06-25,33.0,89,13.2
2010-06-26,32.7,92,11.5
2010-06-27,32.7,91,13.2
2010-06-28,33.1,87,14.3
2010-06-29,31.3,90,12.7
2010-06-30,31.5,94,14.4
2010-07-01,30.9,92,18.0
2010-07-02,30.8,95,11.6
2010-07-03,30.6,94,16.1
2010-07-04,31.2,95,14.5
2010-07-05,31.9,96,11.9
2010-07-06,32.1,94,13.3
2010-07-07,33.8,96,10.1
2010-07-08,34.0,93,13.3
2010-07-09,33.9,86,15.5
2010-07-10,33.3,90,12.3
2010-07-11,33.5,91,12.0
2010-07-12,34.3,88,12.6
2010-07-13,33.9,92,13.5
2010-07-14,32.4,96,9.9
2010-07-15,29.9,96,12.3
2010-07-16,32.2,94,13.0
2010-07-17,30.7,93,15.7
2010-07-18,30.9,93,18.3
2010-07-19,30.6,90,14.9
2010-07-20,32.0,94,10.5
2010-07-21,33.0,95,12.4
2010-07-22,32.6,89,16.2
2010-07-23,31.9,82,17.4
2010-07-24,32.5,80,15.5
2010-07-25,32.4,91,19.5
2010-07-26,33.1,95,12.1
2010-07-27,30.9,96,9.4
2010-07-28,31.2,95,16.7
2010-07-29,30.8,88,16.3
2010-07-30,31.3,94,13.7
2010-07-31,31.9,94,12.4
2010-08-01,31.5,92,11.0
2010-08-02,30.4,94,12.4
2010-08-03,30.3,93,14.1
2010-08-04,30.8,92,16.9
2010-08-05,31.1,91,15.3
2010-08-06,31.0,94,13.2
2010-08-07,32.1,89,15.1
2010-08-08,32.3,83,16.9
2010-08-09,32.0,87,15.5
2010-08-10,32.1,90,15.2
2010-08-11,30.5,94,15.1
2010-08-12,30.7,95,13.4
2010-08-13,29.7,94,11.0
2010-08-14,28.6,95,9.5
2010-08-15,31.1,96,11.9
2010-08-16,31.5,95,10.5
2010-08-17,31.0,95,8.5
2010-08-18,31.1,94,12.1
2010-08-19,31.8,97,8.2
2010-08-20,30.7,97,8.8
2010-08-21,29.7,96,8.9
2010-08-22,31.6,96,11.7
2010-08-23,30.8,96,8.7
2010-08-24,30.2,95,14.7
2010-08-25,30.8,93,15.3
2010-08-26,31.1,94,15.0
2010-08-27,31.4,91,15.1
2010-08-28,30.7,93,13.3
2010-08-29,29.6,92,15.2
2010-08-30,30.2,95,16.6
2010-08-31,31.5,89,16.0
2010-09-01,32.0,94,11.9
2010-09-02,30.6,97,10.4
2010-09-03,30.1,95,10.9
2010-09-04,31.0,95,16.5
2010-09-05,31.7,84,19.7
2010-09-06,31.7,82,15.5
2010-09-07,32.0,86,9.2
2010-09-08,31.8,95,12.7
2010-09-09,31.1,94,12.5
2010-09-10,30.4,96,9.1
2010-09-11,29.9,95,10.3
2010-09-12,30.9,96,11.2
2010-09-13,31.1,96,10.4
2010-09-14,30.1,97,9.2
2010-09-15,29.3,95,9.5
2010-09-16,30.9,96,7.5
2010-09-17,30.8,98,7.4
2010-09-18,29.1,96,9.3
2010-09-19,30.3,97,6.7
2010-09-20,31.5,96,9.2
2010-09-21,32.1,96,9.2
2010-09-22,31.8,95,11.6
2010-09-23,31.6,96,8.7
2010-09-24,31.5,95,11.2
2010-09-25,32.1,97,7.6
2010-09-26,32.5,97,7.4
2010-09-27,31.4,97,8.8
2010-09-28,30.9,97,6.6
2010-09-29,31.3,97,6.9
2010-09-30,31.7,97,13.1
2010-10-01,31.7,90,12.6
2010-10-02,31.1,96,9.7
2010-10-03,28.8,95,11.9
2010-10-04,27.6,96,9.4
2010-10-05,29.6,94,9.8
2010-10-06,29.3,91,8.5
2010-10-07,31.0,96,14.9
2010-10-08,31.6,95,8.9
2010-10-09,31.7,98,7.6
2010-10-10,31.2,91,12.9
2010-10-11,29.2,93,11.5
2010-10-12,28.4,94,7.4
2010-10-13,30.1,96,8.6
2010-10-14,27.5,96,7.6
2010-10-15,25.8,97,11.8
2010-10-16,26.4,94,12.6
2010-10-17,26.9,96,10.8
2010-10-18,29.6,98,9.2
2010-10-19,30.5,99,8.6
2010-10-20,29.6,97,8.1
2010-10-21,30.8,97,8.7
2010-10-22,29.8,96,9.5
2010-10-23,31.2,97,9.0
2010-10-24,31.2,93,9.4
2010-10-25,31.5,94,9.2
2010-10-26,30.2,96,11.8
2010-10-27,30.3,97,15.5
2010-10-28,28.7,88,19.0
2010-10-29,28.6,84,17.9
2010-10-30,27.2,79,21.0
2010-10-31,26.2,70,17.6
2010-11-01,27.3,76,14.3
2010-11-02,29.1,72,19.3
2010-11-03,28.4,75,19.5
2010-11-04,27.9,70,15.7
2010-11-05,28.9,70,16.4
2010-11-06,29.5,75,16.8
2010-11-07,29.7,76,14.3
2010-11-08,31.3,82,15.5
2010-11-09,29.6,67,18.2
2010-11-10,29.5,68,13.0
2010-11-11,29.1,79,10.2
2010-11-12,30.7,85,10.7
2010-11-13,31.4,87,10.7
2010-11-14,31.8,76,12.7
2010-11-15,31.7,78,16.9
2010-11-16,30.8,87,18.1
2010-11-17,30.7,93,14.0
2010-11-18,31.5,86,9.8
2010-11-19,31.3,86,11.1
2010-11-20,31.5,84,8.3
2010-11-21,31.6,91,6.5
2010-11-22,32.3,95,5.6
2010-11-23,32.5,96,9.4
2010-11-24,32.7,87,10.0
2010-11-25,33.1,85,11.5
2010-11-26,31.5,80,13.2
2010-11-27,31.6,76,12.6
2010-11-28,31.7,70,11.3
2010-11-29,32.0,70,12.6
2010-11-30,31.5,72,10.9
2010-12-01,31.7,74,15.0
2010-12-02,31.6,69,11.4
2010-12-03,31.1,69,14.1
2010-12-04,30.4,72,12.7
2010-12-05,31.4,76,11.6
2010-12-06,31.6,83,13.0
2010-12-07,29.5,89,15.0
2010-12-08,28.4,71,12.2
2010-12-09,30.4,83,9.4
2010-12-10,30.2,95,11.3
2010-12-11,30.5,94,14.4
2010-12-12,30.8,87,17.7
2010-12-13,30.1,92,13.7
2010-12-14,31.1,96,10.6
2010-12-15,32.4,98,7.7
2010-12-16,30.7,94,9.4
2010-12-17,24.6,91,15.8
2010-12-18,27.0,66,13.1
2010-12-19,29.2,80,12.8
2010-12-20,30.8,82,10.9
2010-12-21,31.4,90,6.5
2010-12-22,31.8,96,8.3
2010-12-23,30.4,97,6.9
2010-12-24,31.2,98,7.3
2010-12-25,31.5,93,6.7
2010-12-26,30.8,95,16.5
2010-12-27,29.2,75,13.9
2010-12-28,29.9,73,9.2
2010-12-29,30.4,69,11.2
2010-12-30,31.0,76,10.8
2010-12-31,29.8,73,10.7
2011-01-01,29.7,77,8.0
2011-01-02,30.7,83,8.8
2011-01-03,31.3,79,7.1
2011-01-04,31.7,76,10.2
2011-01-05,31.4,79,10.5
2011-01-06,32.0,78,12.4
2011-01-07,29.7,64,14.7
2011-01-08,29.9,67,11.0
2011-01-09,29.8,77,9.1
2011-01-10,28.9,73,12.4
2011-01-11,29.1,86,9.4
2011-01-12,28.0,84,7.3
2011-01-13,29.6,87,8.6
2011-01-14,30.3,85,8.2
2011-01-15,30.0,95,12.1
2011-01-16,27.8,69,16.1
2011-01-17,27.7,74,11.8
2011-01-18,29.1,81,7.7
2011-01-19,30.0,88,7.6
2011-01-20,30.4,90,6.8
2011-01-21,31.4,87,8.0
2011-01-22,31.1,70,10.1
2011-01-23,31.7,81,10.0
2011-01-24,31.5,78,13.1
2011-01-25,31.5,73,12.0
2011-01-26,31.1,68,12.4
2011-01-27,31.1,60,11.6
2011-01-28,32.2,68,12.9
2011-01-29,31.1,60,14.8
2011-01-30,28.9,59,14.3
2011-01-31,29.0,64,13.6
2011-02-01,30.2,68,10.2
2011-02-02,30.3,71,10.1
2011-02-03,31.1,76,7.9
2011-02-04,31.5,73,6.7
2011-02-05,31.7,95,7.5
2011-02-06,31.4,100,10.0
2011-02-07,31.0,96,12.3
2011-02-08,32.9,96,13.7
2011-02-09,32.0,96,13.0
2011-02-10,31.9,99,11.5
2011-02-11,32.2,98,10.6
2011-02-12,31.8,86,18.4
2011-02-13,32.0,84,16.7
2011-02-14,31.7,89,14.6
2011-02-15,28.6,91,17.9
2011-02-16,32.1,97,10.0
2011-02-17,33.0,94,12.2
2011-02-18,32.9,96,14.1
2011-02-19,33.2,93,13.4
2011-02-20,33.5,93,13.0
2011-02-21,30.5,90,15.6
2011-02-22,31.6,97,12.0
2011-02-23,32.1,94,15.1
2011-02-24,31.2,92,13.8
2011-02-25,31.5,94,9.8
2011-02-26,30.0,93,12.9
2011-02-27,31.0,95,11.4
2011-02-28,32.0,93,12.6
2011-03-01,32.2,93,11.5
2011-03-02,31.9,94,13.1
2011-03-03,32.1,95,9.2
2011-03-04,30.9,93,10.4
2011-03-05,32.6,96,8.4
2011-03-06,33.5,92,12.2
2011-03-07,33.5,93,13.8
2011-03-08,29.6,94,17.9
2011-03-09,30.9,95,9.8
2011-03-10,32.1,94,16.3
2011-03-11,32.9,96,13.5
2011-03-12,31.8,94,9.3
2011-03-13,33.2,97,9.8
2011-03-14,33.0,93,17.8
2011-03-15,32.0,96,8.8
2011-03-16,25.7,96,17.2
2011-03-17,23.9,91,18.9
2011-03-18,25.3,80,18.2
2011-03-19,29.6,80,13.8
2011-03-20,32.0,93,10.4
2011-03-21,33.0,94,10.0
2011-03-22,33.4,96,9.5
2011-03-23,27.8,98,20.0
2011-03-24,29.6,95,9.5
2011-03-25,30.1,90,16.4
2011-03-26,27.6,86,15.9
2011-03-27,28.2,70,17.0
2011-03-28,22.8,75,16.4
2011-03-29,21.7,87,19.1
2011-03-30,24.5,70,19.1
2011-03-31,27.1,75,14.6
2011-04-01,31.0,78,10.5
2011-04-02,33.1,90,9.7
2011-04-03,33.1,92,14.8
2011-04-04,32.2,96,13.7
2011-04-05,32.8,97,14.5
2011-04-06,32.8,96,14.4
2011-04-07,33.4,93,14.4
2011-04-08,34.0,95,13.9
2011-04-09,32.4,95,10.4
2011-04-10,31.3,96,9.0
2011-04-11,32.1,97,11.5
2011-04-12,32.4,95,17.8
2011-04-13,31.4,95,14.0
2011-04-14,32.9,95,9.7
2011-04-15,34.3,90,13.4
2011-04-16,35.0,85,16.6
2011-04-17,35.6,90,14.9
2011-04-18,36.4,92,14.3
2011-04-19,31.9,91,11.4
2011-04-20,32.0,94,7.9
2011-04-21,33.3,92,15.3
2011-04-22,33.3,92,14.5
2011-04-23,31.0,90,11.9
2011-04-24,30.1,97,11.3
2011-04-25,31.1,96,7.5
2011-04-26,32.2,96,10.9
2011-04-27,31.9,96,11.5
2011-04-28,33.3,91,15.9
2011-04-29,33.1,96,16.5
2011-04-30,32.8,95,14.8
2011-05-01,31.6,91,10.7
2011-05-02,33.1,97,13.3
2011-05-03,34.5,92,10.9
2011-05-04,35.1,93,18.4
2011-05-05,34.4,93,12.8
2011-05-06,34.6,91,17.3
2011-05-07,31.5,91,15.8
2011-05-08,30.8,87,20.9
2011-05-09,32.8,84,25.1
2011-05-10,32.8,82,20.0
2011-05-11,33.6,89,14.8
2011-05-12,34.0,91,12.0
2011-05-13,33.1,96,10.8
2011-05-14,29.1,96,12.7
2011-05-15,30.5,97,11.4
2011-05-16,31.6,96,13.0
2011-05-17,32.1,95,11.6
2011-05-18,31.1,97,9.0
2011-05-19,33.0,94,14.1
2011-05-20,32.1,98,10.5
2011-05-21,33.0,94,12.1
2011-05-22,33.3,88,15.6
2011-05-23,34.3,82,13.8
2011-05-24,34.8,89,11.5
2011-05-25,33.3,94,13.1
2011-05-26,31.7,96,7.3
2011-05-27,30.9,95,7.3
2011-05-28,32.0,98,11.2
2011-05-29,32.3,90,9.7
2011-05-30,31.7,97,11.2
2011-05-31,32.5,94,11.6
2011-06-01,32.5,94,10.1
2011-06-02,31.7,94,10.7
2011-06-03,30.8,96,11.2
2011-06-04,30.2,92,15.9
2011-06-05,31.3,95,20.1
2011-06-06,31.3,95,11.2
2011-06-07,31.4,96,11.2
2011-06-08,32.1,90,13.5
2011-06-09,32.6,88,13.9
2011-06-10,31.3,88,17.8
2011-06-11,30.4,92,15.6
2011-06-12,29.6,90,16.1
2011-06-13,28.3,90,14.7
2011-06-14,29.9,92,13.5
2011-06-15,31.2,88,19.8
2011-06-16,31.7,90,16.6
2011-06-17,28.7,94,15.8
2011-06-18,30.9,96,16.6
2011-06-19,31.7,94,19.1
2011-06-20,31.3,93,19.9
2011-06-21,32.3,89,14.8
2011-06-22,31.1,87,15.7
2011-06-23,32.9,87,20.4
2011-06-24,31.8,79,26.9
2011-06-25,32.2,79,21.0
2011-06-26,32.1,82,19.5
2011-06-27,32.2,92,13.0
2011-06-28,32.0,89,15.9
2011-06-29,31.4,91,13.5
2011-06-30,30.8,94,16.2
2011-07-01,28.7,93,17.3
2011-07-02,29.9,95,12.8
2011-07-03,30.1,95,13.5
2011-07-04,30.9,98,10.7
2011-07-05,31.4,96,11.8
2011-07-06,32.4,98,13.7
2011-07-07,33.3,88,16.5
2011-07-08,34.0,78,17.3
2011-07-09,34.2,78,18.7
2011-07-10,33.1,80,17.8
2011-07-11,33.0,87,13.5
2011-07-12,31.9,94,21.0
2011-07-13,32.4,92,14.1
2011-07-14,31.2,91,18.6
2011-07-15,30.4,93,15.9
2011-07-16,29.3,94,13.9
2011-07-17,30.9,91,15.5
2011-07-18,31.0,90,15.8
2011-07-19,32.3,93,16.7
2011-07-20,30.9,93,16.6
2011-07-21,30.1,93,12.4
2011-07-22,29.0,94,14.3
2011-07-23,31.0,93,12.0
2011-07-24,30.5,96,11.6
2011-07-25,30.2,96,12.1
2011-07-26,31.0,95,17.7
2011-07-27,31.1,88,15.8
2011-07-28,31.8,91,12.3
2011-07-29,32.2,89,15.3
2011-07-30,30.9,83,23.7
2011-07-31,28.2,90,20.2
2011-08-01,28.0,92,20.3
2011-08-02,29.5,90,22.4
2011-08-03,31.0,92,17.1
2011-08-04,31.3,88,15.5
2011-08-05,31.7,87,18.0
2011-08-06,32.6,91,17.2
2011-08-07,31.6,86,16.1
2011-08-08,30.9,93,17.2
2011-08-09,30.3,90,12.1
2011-08-10,29.3,92,15.5
2011-08-11,29.9,91,15.1
2011-08-12,30.0,93,12.5
2011-08-13,31.1,94,11.4
2011-08-14,30.9,96,8.7
2011-08-15,30.2,96,11.2
2011-08-16,28.9,97,11.8
2011-08-17,30.5,94,14.3
2011-08-18,30.3,93,15.8
2011-08-19,28.3,93,11.7
2011-08-20,31.0,95,10.5
2011-08-21,30.5,96,10.0
2011-08-22,31.8,91,13.9
2011-08-23,32.6,82,18.1
2011-08-24,32.9,80,15.3
2011-08-25,32.6,87,14.0
2011-08-26,31.8,95,10.5
2011-08-27,30.8,96,9.0
2011-08-28,29.5,97,11.6
2011-08-29,29.3,96,15.5
2011-08-30,30.0,91,14.2
2011-08-31,30.6,94,14.7
2011-09-01,31.3,92,13.9
2011-09-02,30.4,93,16.4
2011-09-03,31.8,86,15.0
2011-09-04,31.0,92,12.3
2011-09-05,31.0,93,12.7
2011-09-06,30.3,93,13.6
2011-09-07,30.8,92,13.0
2011-09-08,30.7,92,17.1
2011-09-09,30.6,92,13.4
2011-09-10,26.4,96,14.9
2011-09-11,28.0,98,13.1
2011-09-12,29.6,92,22.8
2011-09-13,30.0,93,17.9
2011-09-14,29.9,93,17.2
2011-09-15,30.2,93,16.1
2011-09-16,30.2,92,17.3
2011-09-17,29.6,87,15.7
2011-09-18,31.3,91,16.2
2011-09-19,31.1,91,14.3
2011-09-20,29.3,89,14.7
2011-09-21,29.4,89,15.1
2011-09-22,28.8,93,10.8
2011-09-23,28.9,95,11.8
2011-09-24,28.6,95,11.4
2011-09-25,31.6,93,13.6
2011-09-26,31.6,90,11.0
2011-09-27,27.6,94,12.3
2011-09-28,29.7,94,15.0
2011-09-29,30.5,89,14.6
2011-09-30,30.7,89,16.6
2011-10-01,30.7,90,15.3
2011-10-02,30.0,91,13.2
2011-10-03,28.0,95,9.3
2011-10-04,28.1,95,6.3
2011-10-05,30.3,96,10.6
2011-10-06,30.2,97,6.2
2011-10-07,28.6,97,6.8
2011-10-08,29.3,98,9.5
2011-10-09,30.6,98,7.9
2011-10-10,29.0,97,7.3
2011-10-11,29.9,99,8.2
2011-10-12,30.1,98,9.1
2011-10-13,28.6,97,9.8
2011-10-14,29.2,96,9.2
2011-10-15,30.6,97,8.2
2011-10-16,28.9,98,11.1
2011-10-17,28.6,94,12.1
2011-10-18,29.5,93,12.0
2011-10-19,30.7,90,14.9
2011-10-20,30.1,88,11.3
2011-10-21,30.9,90,9.7
2011-10-22,30.8,94,12.3
2011-10-23,31.4,96,7.2
2011-10-24,31.8,94,8.2
2011-10-25,32.0,94,12.6
2011-10-26,31.2,91,14.1
2011-10-27,31.7,89,10.5
2011-10-28,31.0,89,13.0
2011-10-29,31.5,89,14.5
2011-10-30,30.5,88,13.1
2011-10-31,31.2,88,11.2
2011-11-01,31.3,84,13.8
2011-11-02,30.7,82,12.8
2011-11-03,31.7,88,11.6
2011-11-04,31.9,81,12.9
2011-11-05,32.3,86,15.4
2011-11-06,32.1,83,15.1
2011-11-07,32.4,81,12.2
2011-11-08,32.6,80,10.3
2011-11-09,32.1,88,10.1
2011-11-10,30.5,90,8.0
2011-11-11,30.3,90,8.3
2011-11-12,31.8,89,10.8
2011-11-13,31.9,78,11.3
2011-11-14,32.1,74,8.8
2011-11-15,32.5,68,14.4
2011-11-16,32.5,72,14.2
2011-11-17,32.7,75,12.4
2011-11-18,33.0,84,8.3
2011-11-19,33.7,89,8.4
2011-11-20,33.6,77,17.2
2011-11-21,32.0,68,16.6
2011-11-22,33.0,69,17.6
2011-11-23,32.8,73,17.3
2011-11-24,31.3,63,19.1
2011-11-25,31.8,63,17.9
2011-11-26,31.9,73,13.1
2011-11-27,32.3,75,13.6
2011-11-28,32.4,77,11.2
2011-11-29,31.8,83,6.9
2011-11-30,32.1,97,7.7
2011-12-01,32.8,87,9.8
2011-12-02,31.0,76,14.0
2011-12-03,30.6,73,11.0
2011-12-04,29.6,75,10.0
2011-12-05,30.5,77,9.9
2011-12-06,31.6,71,13.0
2011-12-07,31.3,79,11.0
2011-12-08,31.0,86,11.3
2011-12-09,30.2,89,15.3
2011-12-10,29.6,66,16.3
2011-12-11,27.1,65,14.7
2011-12-12,27.0,66,14.0
2011-12-13,28.2,68,13.2
2011-12-14,29.4,71,11.0
2011-12-15,31.1,68,13.0
2011-12-16,30.7,71,14.8
2011-12-17,28.6,65,14.5
2011-12-18,29.5,67,15.9
2011-12-19,29.3,73,14.2
2011-12-20,29.3,66,14.4
2011-12-21,30.3,66,15.7
2011-12-22,31.4,71,12.8
2011-12-23,31.0,65,12.3
2011-12-24,27.8,66,20.6
2011-12-25,27.2,61,17.6
2011-12-26,26.6,65,12.9
2011-12-27,28.7,67,17.0
2011-12-28,30.7,72,10.1
2011-12-29,31.7,74,14.6
2011-12-30,31.6,73,13.0
2011-12-31,31.9,71,13.2
2012-01-01,31.4,70,12.8
2012-01-02,31.1,77,9.4
2012-01-03,30.3,88,12.6
2012-01-04,29.8,97,8.2
2012-01-05,29.4,96,6.7
2012-01-06,31.3,96,6.1
2012-01-07,31.9,100,12.0
2012-01-08,30.6,81,11.5
2012-01-09,29.3,74,11.5
2012-01-10,29.7,67,10.9
2012-01-11,29.7,65,10.3
2012-01-12,29.0,68,12.4
2012-01-13,30.5,74,9.1
2012-01-14,30.9,86,8.8
2012-01-15,31.4,80,11.2
2012-01-16,31.8,92,7.1
2012-01-17,31.3,96,11.2
2012-01-18,31.0,98,12.1
2012-01-19,30.4,96,14.1
2012-01-20,30.6,97,15.1
2012-01-21,30.2,96,14.0
2012-01-22,30.9,97,12.8
2012-01-23,32.1,96,10.9
2012-01-24,31.3,95,11.6
2012-01-25,31.4,97,11.3
2012-01-26,30.6,98,8.1
2012-01-27,30.5,97,9.5
2012-01-28,31.3,99,8.4
2012-01-29,31.7,98,7.1
2012-01-30,27.6,92,15.5
2012-01-31,28.8,93,9.1
2012-02-01,30.6,90,10.0
2012-02-02,30.3,90,11.3
2012-02-03,30.7,99,5.5
2012-02-04,29.8,98,6.3
2012-02-05,31.2,96,9.9
2012-02-06,31.2,96,11.4
2012-02-07,32.1,97,10.1
2012-02-08,32.2,97,12.6
2012-02-09,31.3,96,17.4
2012-02-10,31.2,92,13.8
2012-02-11,31.5,95,10.0
2012-02-12,31.2,98,8.6
2012-02-13,31.9,99,9.1
2012-02-14,32.5,96,11.2
2012-02-15,32.8,94,11.8
2012-02-16,33.0,97,11.3
2012-02-17,34.0,97,15.6
2012-02-18,30.0,94,11.4
2012-02-19,30.1,97,9.6
2012-02-20,31.0,73,9.6
2012-02-21,32.6,94,8.3
2012-02-22,33.8,93,9.8
2012-02-23,33.9,94,12.3
2012-02-24,33.7,91,13.8
2012-02-25,34.0,95,14.8
2012-02-26,34.1,88,17.1
2012-02-27,33.4,88,18.8
2012-02-28,32.7,89,17.0
2012-02-29,33.7,87,17.7
2012-03-01,33.6,88,13.8
2012-03-02,34.5,93,16.6
2012-03-03,34.0,88,18.8
2012-03-04,33.5,87,15.9
2012-03-05,34.5,90,16.6
2012-03-06,33.7,87,17.7
2012-03-07,34.1,91,14.6
2012-03-08,33.0,84,15.2
2012-03-09,33.3,88,14.4
2012-03-10,30.9,92,15.5
2012-03-11,31.6,93,8.1
2012-03-12,33.3,95,13.4
2012-03-13,32.9,98,10.2
2012-03-14,33.4,95,9.5
2012-03-15,33.8,93,12.2
2012-03-16,34.2,91,13.2
2012-03-17,34.0,89,16.3
2012-03-18,33.6,88,13.9
2012-03-19,34.3,91,16.7
2012-03-20,35.4,92,14.1
2012-03-21,35.4,87,14.4
2012-03-22,35.1,87,15.5
2012-03-23,35.4,95,15.5
2012-03-24,34.1,87,15.2
2012-03-25,32.2,87,12.2
2012-03-26,34.0,91,7.5
2012-03-27,34.2,91,9.5
2012-03-28,34.2,94,8.1
2012-03-29,35.4,88,8.8
2012-03-30,36.6,82,10.8
2012-03-31,36.9,83,18.3
2012-04-01,32.2,80,12.9
