time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2022-03-13,32.9,97,13.4,42.24831906599102,0.9455963874271426,0.3253420847119801,0
2022-03-14,32.9,95,21.2,40.402706530838856,0.9510565162951535,0.30901699437494745,0
2022-03-15,34.2,96,19.8,43.32718931802858,0.9562348265919056,0.29260033563334836,0
2022-03-16,32.5,89,18.8,39.15745930929902,0.9611297838723007,0.27609697309746883,0
2022-03-17,33.5,91,18.3,41.41956089533473,0.9657399376548549,0.2595117970697999,0
2022-03-18,32.7,94,16.4,40.79906058237031,0.9700639218515071,0.2428497220959356,0
2022-03-19,32.6,92,12.7,41.0094266243012,0.9741004551724205,0.22611568550828828,0
2022-03-20,31.9,94,15.6,39.481192073542935,0.9778483415056568,0.20931464596304847,0
2022-03-21,30.3,92,21.7,35.14121895549384,0.9813064702716093,0.19245158197082998,0
2022-03-22,30.3,94,21.7,35.425146420709886,0.9844738167520922,0.1755314904214282,0
2022-03-23,29.4,95,14.4,35.40813709962645,0.9873494423939864,0.15855938510313475,0
2022-03-24,30.5,93,13.2,37.28763092886926,0.989932495087353,0.141540295217043,0
2022-03-25,30.8,97,12.5,38.53837321540287,0.9922222094179323,0.12447926388678915,0
2022-03-26,32.2,93,13.1,40.358626660104065,0.994217906893952,0.10738134666416309,0
2022-03-27,33.2,93,15.1,41.81901300525891,0.995918996147179,0.09025161003104117,0
2022-03-28,32.5,93,16.9,40.170185320703226,0.9973249731081555,0.07309512989807777,0
2022-03-29,31.2,95,10.8,39.296000865562355,0.9984354211555643,0.055916990100603484,0
2022-03-30,31.8,94,11.1,40.17385388844402,0.9992500112396835,0.03872228089217446,0
2022-03-31,32.8,96,13.7,41.837209914672826,0.9997685019798909,0.021516097436222254,0
2022-04-01,32.4,93,16.9,39.98629443015375,0.9999907397361901,0.004303538296244289,0
2022-04-02,27.6,84,20.2,29.875866531793996,0.9999166586547379,-0.01291029607500882,0
2022-04-03,25.1,83,17.8,26.341053188730474,0.9995462806873573,-0.030120304846908114,0
2022-04-04,30.9,78,13.8,35.67527633582056,0.9988797155850336,-0.04732138832243185,0
2022-04-05,32.1,85,10.7,39.38471628607582,0.9979171608653922,-0.06450844944931623,0
2022-04-06,34.7,84,13.2,43.405801086445976,0.9966589017541702,-0.08167639533042241,0
2022-04-07,34.6,85,17.2,42.62454519944374,0.9951053111006976,-0.09882013873287143,0
2022-04-08,34.2,71,15.0,39.839379599791975,0.9932568492674143,-0.11593459959550041,0
2022-04-09,35.3,76,13.2,43.01660763440336,0.9911140639934547,-0.1330147065341959,0
2022-04-10,34.9,87,12.3,44.502107894111596,0.9886775902323405,-0.1500553983446526,0
2022-04-11,33.8,92,15.1,42.77579366844953,0.9859481499638304,-0.16705162550211924,0
2022-04-12,34.5,91,15.1,43.92687192094135,0.9829265519799822,-0.18399835165768005,0
2022-04-13,35.8,89,18.2,45.453762551665044,0.9796136916454901,-0.20089055513063506,0
2022-04-14,37.5,95,13.1,51.087397467300384,0.9760105506323683,-0.21772323039653177,1
2022-04-15,37.2,90,14.7,49.108568718711226,0.9721181966290613,-0.23449138957040985,1
2022-04-16,37.0,96,18.0,49.30156734053381,0.9679377830240642,-0.25119006388481935,1
2022-04-17,33.0,86,16.2,40.07416295766685,0.9634705485641488,-0.2678143051621742,0
2022-04-18,30.6,91,9.8,37.836311406920665,0.9587178169872964,-0.2843591872810034,0
2022-04-19,30.1,95,11.9,37.11926566620645,0.9536809966304457,-0.30081980763566735,0
2022-04-20,32.0,94,8.6,41.02504631263146,0.9483615800121715,-0.3171912885891061,0
2022-04-21,31.0,93,13.8,38.05678496140724,0.9427611433904207,-0.3334687789181868,0
2022-04-22,31.5,92,16.0,38.37248344483325,0.9368813462954315,-0.3496474552512284,0
2022-04-23,32.7,93,16.6,40.59753393314888,0.9307239310379795,-0.36572252349726897,0
2022-04-24,33.7,93,16.6,42.467721092529004,0.9242907221930933,-0.3816892202666588,0
2022-04-25,32.6,90,18.9,39.48041734985986,0.9175836260593937,-0.39754281428255595,0
2022-04-26,33.0,88,17.7,40.113290778387785,0.9106046300942162,-0.4132786077829042,0
2022-04-27,35.7,92,14.5,46.555434137522326,0.9033558023246845,-0.4288919379124835,1
2022-04-28,35.2,91,19.1,44.49447713790894,0.895839290734909,-0.4443781781046132,0
2022-04-29,33.1,94,11.1,42.57631623079201,0.8880573226294932,-0.45973273945210397,0
2022-04-30,32.5,93,10.7,41.37574087625878,0.8800122039735357,-0.47495107206704995,0
2022-05-01,32.0,92,12.3,39.99289402701992,0.8717063187093218,-0.4900286664290592,0
2022-05-02,29.3,97,19.0,34.608275475660086,0.8631421280499114,-0.5049610547215204,0
2022-05-03,26.6,84,11.5,29.987314618758006,0.854322169749827,-0.5197438121555155,0
2022-05-04,27.6,90,11.1,32.37414271263643,0.8452490573530633,-0.5343725582809786,0
2022-05-05,31.5,96,9.9,40.16657692794195,0.8359254794186372,-0.548842958284719,0
2022-05-06,32.3,93,16.3,39.91947913692735,0.8263541987239096,-0.5631507242749186,0
2022-05-07,32.3,97,14.9,40.827784093832236,0.8165380514459161,-0.5772916165517272,0
2022-05-08,31.5,97,14.8,39.365794743163555,0.8064799463209448,-0.5912614448635781,0
2022-05-09,31.4,96,17.2,38.56467974950227,0.7961828637826158,-0.6050560696488488,0
2022-05-10,30.0,96,16.6,36.168794964844466,0.7856498550787147,-0.6186714032625031,0
2022-05-11,29.6,94,13.6,35.77544801376412,0.7748840413670407,-0.6321034111873487,0
2022-05-12,31.3,98,17.1,38.70264068784468,0.7638886127905428,-0.6453481132295501,0
2022-05-13,32.8,94,14.4,41.37399257848752,0.7526668275320085,-0.6584015846980488,0
2022-05-14,32.3,92,10.5,40.88823623103447,0.7412220108485958,-0.6712599575675313,0
2022-05-15,32.8,94,13.1,41.62677035626529,0.7295575540864875,-0.6839194216246106,0
2022-05-16,33.2,92,16.8,41.321198050602604,0.717676913675962,-0.6963762255968722,0
2022-05-17,30.2,95,13.4,37.00410829941781,0.705583610107178,-0.7086266782644596,0
2022-05-18,29.9,96,15.3,36.24502418827239,0.6932812268869777,-0.7206671495538609,0
2022-05-19,30.7,98,18.7,37.297578011837906,0.6807734094770161,-0.7324940716135789,0
2022-05-20,31.0,89,23.3,35.618589909303694,0.6680638642135335,-0.7441039398713607,0
2022-05-21,29.8,91,22.9,33.90129433321178,0.6551563572090853,-0.7554933140726803,0
2022-05-22,29.2,92,17.1,34.136639373352295,0.6420547132365637,-0.766658819300159,0
2022-05-23,31.0,91,20.0,36.55574299091102,0.6287628145958344,-0.7775971469736269,0
2022-05-24,30.6,90,19.9,35.728006397565004,0.6152845999633276,-0.7883050558305255,0
2022-05-25,31.9,90,16.2,38.742630708711324,0.6016240632249226,-0.7987793728863649,0
2022-05-26,31.4,90,17.3,37.63841504293615,0.5877852522924732,-0.8090169943749473,0
2022-05-27,32.1,87,22.7,37.365859937251464,0.5737722679043246,-0.8190148866680801,0
2022-05-28,32.4,91,21.1,38.849791085180314,0.5595892624101765,-0.8287700871745038,0
2022-05-29,32.3,89,16.0,39.34172973557802,0.545240438540651,-0.8382797052177744,0
2022-05-30,32.0,89,17.6,38.49327670971372,0.5307300481619334,-0.8475409228928311,0
2022-05-31,32.3,93,14.8,40.211145803594015,0.5160623910158528,-0.8565509959010036,0
2022-06-01,32.5,97,17.8,40.63846688766298,0.5012418134457758,-0.865307254363206,0
2022-06-02,32.4,93,20.2,39.34462776348708,0.48627270710868997,-0.8738071036110808,0
2022-06-03,31.5,90,17.7,37.737936703278905,0.4711595076738638,-0.8820480249558537,0
2022-06-04,30.6,92,19.7,36.05572752738744,0.4559066935084588,-0.8900275764346767,0
2022-06-05,31.1,91,13.4,38.01570799065536,0.440518784350495,-0.8977433935342337,0
2022-06-06,31.9,90,16.1,38.76207515315577,0.42500033996955416,-0.9051931898913974,0
2022-06-07,32.1,90,18.2,38.71257541401492,0.4093559588156213,-0.9123747579707273,0
2022-06-08,32.8,89,14.8,40.478449238024226,0.39359027665646673,-0.9192859697186104,0
2022-06-09,32.7,92,16.1,40.53211839503856,0.3777079652039649,-0.9259247771938498,0
2022-06-10,33.0,92,14.7,41.35821308649632,0.36171373072976765,-0.9322892131745133,0
2022-06-11,34.1,93,13.9,43.75277094353483,0.3456123126707335,-0.9383773917408641,0
2022-06-12,34.6,91,15.5,44.03997061221493,0.3294084822245304,-0.9441875088341993,0
2022-06-13,34.2,99,13.1,45.16050426199475,0.3131070409358269,-0.9497178427914316,0
2022-06-14,33.2,91,14.4,41.620605318168515,0.29671281927349075,-0.9549667548552551,0
2022-06-15,32.0,91,18.1,38.708762328658594,0.28023067519921585,-0.9599326896597447,0
