time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2017-04-14,29.7,97,8.4,37.37190150344592,0.9760105506323683,-0.21772323039653177,0
2017-04-15,29.5,99,6.9,37.58275467479509,0.9721181966290613,-0.23449138957040985,0
2017-04-16,30.4,98,12.2,38.019937577128346,0.9679377830240642,-0.25119006388481935,0
2017-04-17,31.5,94,11.0,39.64869685305426,0.9634705485641488,-0.2678143051621742,0
2017-04-18,31.5,94,11.8,39.4931412974987,0.9587178169872964,-0.2843591872810034,0
2017-04-19,30.6,97,8.3,38.99447479638796,0.9536809966304457,-0.30081980763566735,0
2017-04-20,31.5,96,11.5,39.85546581683083,0.9483615800121715,-0.3171912885891061,0
2017-04-21,30.9,97,9.9,39.224809460358045,0.9427611433904207,-0.3334687789181868,0
2017-04-22,30.7,96,11.2,38.46542789368249,0.9368813462954315,-0.3496474552512284,0
2017-04-23,31.5,99,10.1,40.583674818051236,0.9307239310379795,-0.36572252349726897,0
2017-04-24,30.8,97,11.7,38.69392877095843,0.9242907221930933,-0.3816892202666588,0
2017-04-25,31.1,97,9.4,39.684997650600884,0.9175836260593937,-0.39754281428255595,0
2017-04-26,30.4,96,8.8,38.39549440662006,0.9106046300942162,-0.4132786077829042,0
2017-04-27,31.7,95,8.1,40.728978407200486,0.9033558023246845,-0.4288919379124835,0
2017-04-28,30.5,100,15.5,37.84557089125728,0.895839290734909,-0.4443781781046132,0
2017-04-29,31.0,91,10.9,38.32518743535546,0.8880573226294932,-0.45973273945210397,0
2017-04-30,31.5,95,9.0,40.189581334942545,0.8800122039735357,-0.47495107206704995,0
2017-05-01,32.2,97,5.1,42.54669184500698,0.8717063187093218,-0.4900286664290592,0
2017-05-02,30.8,97,7.0,39.60781765984731,0.8631421280499114,-0.5049610547215204,0
2017-05-03,31.6,95,9.4,40.293799977585635,0.854322169749827,-0.5197438121555155,0
2017-05-04,30.5,98,10.1,38.60838169565435,0.8452490573530633,-0.5343725582809786,0
2017-05-05,31.1,98,9.4,39.83358296429551,0.8359254794186372,-0.548842958284719,0
